# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2025-11-12T00:00:00.0
# Date end (ISO 8601): 2025-11-13T00:00:00.0
# Latitude (positive North, ISO 19115): -48.8485
# Longitude (positive East, ISO 19115): -26.3054
# Altitude (m): 0.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 1 min 0 s
# noValue: nan
# File generated on: 2025-11-14
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2025-11-12T15:39:00.0/2025-11-12T15:40:00.0;17.5933;13.8196;11.8387;1.9809;15.5940;3.2406;0.0035;3.2371;0.0046;1.0000
2025-11-12T15:40:00.0/2025-11-12T15:41:00.0;17.5591;13.7885;11.8088;1.9798;15.5848;3.2419;0.0036;3.2383;0.0047;1.0000
2025-11-12T15:41:00.0/2025-11-12T15:42:00.0;17.5248;13.7573;11.7787;1.9786;15.5756;3.2431;0.0036;3.2395;0.0048;1.0000
2025-11-12T15:42:00.0/2025-11-12T15:43:00.0;17.4902;13.7259;11.7484;1.9775;15.5663;3.2442;0.0036;3.2405;0.0048;1.0000
2025-11-12T15:43:00.0/2025-11-12T15:44:00.0;17.4554;13.6942;11.7180;1.9763;15.5569;3.2452;0.0037;3.2415;0.0049;1.0000
2025-11-12T15:44:00.0/2025-11-12T15:45:00.0;17.4204;13.6624;11.6873;1.9751;15.5475;3.2461;0.0037;3.2424;0.0050;1.0000
2025-11-12T15:45:00.0/2025-11-12T15:46:00.0;17.3851;13.6304;11.6565;1.9739;15.5379;3.2470;0.0038;3.2432;0.0050;1.0000
2025-11-12T15:46:00.0/2025-11-12T15:47:00.0;17.3496;13.5981;11.6255;1.9726;15.5283;3.2818;0.0105;3.2713;0.0140;1.0000
2025-11-12T15:47:00.0/2025-11-12T15:48:00.0;17.3139;13.5657;11.5943;1.9714;15.5186;3.4864;0.0506;3.4358;0.0677;1.0000
2025-11-12T15:48:00.0/2025-11-12T15:49:00.0;17.2779;13.5330;11.5629;1.9701;15.5088;3.6899;0.0904;3.5995;0.1213;1.0000
2025-11-12T15:49:00.0/2025-11-12T15:50:00.0;17.2417;13.5002;11.5313;1.9689;15.4989;3.8923;0.1301;3.7623;0.1748;1.0000
2025-11-12T15:50:00.0/2025-11-12T15:51:00.0;17.2053;13.4672;11.4996;1.9676;15.4889;4.0937;0.1695;3.9242;0.2283;1.0000
2025-11-12T15:51:00.0/2025-11-12T15:52:00.0;17.1687;13.4339;11.4676;1.9663;15.4788;4.2939;0.2087;4.0853;0.2817;1.0000
2025-11-12T15:52:00.0/2025-11-12T15:53:00.0;17.1318;13.4005;11.4355;1.9650;15.4687;4.4931;0.2476;4.2454;0.3350;1.0000
2025-11-12T15:53:00.0/2025-11-12T15:54:00.0;17.0947;13.3668;11.4032;1.9637;15.4584;4.6911;0.2864;4.4047;0.3882;1.0000
2025-11-12T15:54:00.0/2025-11-12T15:55:00.0;17.0574;13.3330;11.3707;1.9623;15.4481;4.8880;0.3249;4.5631;0.4414;1.0000
2025-11-12T15:55:00.0/2025-11-12T15:56:00.0;17.0199;13.2990;11.3380;1.9610;15.4377;5.0838;0.3632;4.7206;0.4945;1.0000
2025-11-12T15:56:00.0/2025-11-12T15:57:00.0;16.9821;13.2648;11.3052;1.9596;15.4272;5.2784;0.4012;4.8772;0.5475;1.0000
2025-11-12T15:57:00.0/2025-11-12T15:58:00.0;16.9442;13.2304;11.2721;1.9582;15.4166;5.4719;0.4390;5.0328;0.6005;1.0000
2025-11-12T15:58:00.0/2025-11-12T15:59:00.0;16.9060;13.1958;11.2389;1.9568;15.4059;5.6642;0.4766;5.1876;0.6533;1.0000
2025-11-12T15:59:00.0/2025-11-12T16:00:00.0;16.8676;13.1610;11.2055;1.9554;15.3951;5.8553;0.5140;5.3414;0.7061;1.0000
2025-11-12T16:00:00.0/2025-11-12T16:01:00.0;16.8289;13.1260;11.1720;1.9540;15.3843;6.0453;0.5511;5.4943;0.7588;1.0000
2025-11-12T16:01:00.0/2025-11-12T16:02:00.0;16.7901;13.0908;11.1382;1.9526;15.3733;6.1741;0.5753;5.5989;0.7940;1.0000
2025-11-12T16:02:00.0/2025-11-12T16:03:00.0;16.7510;13.0554;11.1043;1.9511;15.3622;6.0031;0.5362;5.4669;0.7418;1.0000
2025-11-12T16:03:00.0/2025-11-12T16:04:00.0;16.7117;13.0199;11.0702;1.9497;15.3511;5.8328;0.4973;5.3354;0.6897;1.0000
2025-11-12T16:04:00.0/2025-11-12T16:05:00.0;16.6722;12.9842;11.0360;1.9482;15.3398;5.6632;0.4587;5.2045;0.6376;1.0000
2025-11-12T16:05:00.0/2025-11-12T16:06:00.0;16.6325;12.9482;11.0015;1.9467;15.3285;5.4944;0.4203;5.0741;0.5857;1.0000
2025-11-12T16:06:00.0/2025-11-12T16:07:00.0;16.5926;12.9121;10.9669;1.9452;15.3171;5.3264;0.3822;4.9442;0.5338;1.0000
2025-11-12T16:07:00.0/2025-11-12T16:08:00.0;16.5524;12.8758;10.9322;1.9437;15.3055;5.1592;0.3442;4.8150;0.4819;1.0000
2025-11-12T16:08:00.0/2025-11-12T16:09:00.0;16.5121;12.8393;10.8972;1.9421;15.2939;4.9927;0.3065;4.6862;0.4302;1.0000
2025-11-12T16:09:00.0/2025-11-12T16:10:00.0;16.4715;12.8027;10.8621;1.9406;15.2822;4.8271;0.2690;4.5581;0.3785;1.0000
2025-11-12T16:10:00.0/2025-11-12T16:11:00.0;16.4307;12.7658;10.8268;1.9390;15.2703;4.6622;0.2318;4.4305;0.3269;1.0000
2025-11-12T16:11:00.0/2025-11-12T16:12:00.0;16.3897;12.7288;10.7914;1.9374;15.2584;4.4982;0.1948;4.3034;0.2754;1.0000
2025-11-12T16:12:00.0/2025-11-12T16:13:00.0;16.3485;12.6916;10.7558;1.9358;15.2464;4.3350;0.1580;4.1770;0.2239;1.0000
2025-11-12T16:13:00.0/2025-11-12T16:14:00.0;16.3071;12.6542;10.7200;1.9342;15.2343;4.1726;0.1214;4.0511;0.1726;1.0000
2025-11-12T16:14:00.0/2025-11-12T16:15:00.0;16.2655;12.6166;10.6840;1.9326;15.2221;4.0110;0.0851;3.9258;0.1213;1.0000
2025-11-12T16:15:00.0/2025-11-12T16:16:00.0;16.2237;12.5789;10.6479;1.9309;15.2097;3.8502;0.0491;3.8012;0.0701;1.0000
2025-11-12T16:16:00.0/2025-11-12T16:17:00.0;16.1816;12.5409;10.6117;1.9293;15.1973;3.7113;0.0190;3.6922;0.0273;1.0000
2025-11-12T16:17:00.0/2025-11-12T16:18:00.0;16.1394;12.5028;10.5752;1.9276;15.1848;3.6775;0.0182;3.6593;0.0261;1.0000
2025-11-12T16:18:00.0/2025-11-12T16:19:00.0;16.0969;12.4645;10.5386;1.9259;15.1721;3.6438;0.0173;3.6265;0.0249;1.0000
2025-11-12T16:19:00.0/2025-11-12T16:20:00.0;16.0543;12.4261;10.5019;1.9242;15.1594;3.6102;0.0165;3.5937;0.0238;1.0000
2025-11-12T16:20:00.0/2025-11-12T16:21:00.0;16.0114;12.3874;10.4650;1.9225;15.1465;3.5767;0.0156;3.5610;0.0226;1.0000
2025-11-12T16:21:00.0/2025-11-12T16:22:00.0;15.9684;12.3486;10.4279;1.9207;15.1336;3.5432;0.0148;3.5284;0.0214;1.0000
2025-11-12T16:22:00.0/2025-11-12T16:23:00.0;15.9251;12.3097;10.3907;1.9190;15.1205;3.5099;0.0139;3.4959;0.0203;1.0000
2025-11-12T16:23:00.0/2025-11-12T16:24:00.0;15.8817;12.2705;10.3533;1.9172;15.1073;3.4766;0.0131;3.4635;0.0191;1.0000
2025-11-12T16:24:00.0/2025-11-12T16:25:00.0;15.8380;12.2312;10.3158;1.9154;15.0941;3.4435;0.0123;3.4312;0.0180;1.0000
2025-11-12T16:25:00.0/2025-11-12T16:26:00.0;15.7941;12.1917;10.2781;1.9136;15.0807;3.4104;0.0115;3.3989;0.0168;1.0000
2025-11-12T16:26:00.0/2025-11-12T16:27:00.0;15.7501;12.1520;10.2402;1.9118;15.0672;3.3774;0.0106;3.3668;0.0157;1.0000
2025-11-12T16:27:00.0/2025-11-12T16:28:00.0;15.7058;12.1122;10.2022;1.9100;15.0536;3.3446;0.0098;3.3347;0.0145;1.0000
2025-11-12T16:28:00.0/2025-11-12T16:29:00.0;15.6614;12.0722;10.1641;1.9081;15.0399;3.3118;0.0090;3.3028;0.0134;1.0000
2025-11-12T16:29:00.0/2025-11-12T16:30:00.0;15.6167;12.0320;10.1258;1.9063;15.0260;3.2791;0.0082;3.2709;0.0122;1.0000
2025-11-12T16:30:00.0/2025-11-12T16:31:00.0;15.5719;11.9917;10.0873;1.9044;15.0121;3.2465;0.0074;3.2391;0.0111;1.0000
2025-11-12T16:31:00.0/2025-11-12T16:32:00.0;15.5269;11.9512;10.0487;1.9025;14.9980;3.2435;0.0116;3.2319;0.0172;1.0000
2025-11-12T16:32:00.0/2025-11-12T16:33:00.0;15.4816;11.9105;10.0100;1.9006;14.9839;3.3871;0.0400;3.3470;0.0599;1.0000
2025-11-12T16:33:00.0/2025-11-12T16:34:00.0;15.4362;11.8697;9.9711;1.8986;14.9696;3.5295;0.0683;3.4612;0.1026;1.0000
2025-11-12T16:34:00.0/2025-11-12T16:35:00.0;15.3906;11.8287;9.9321;1.8967;14.9552;3.6709;0.0964;3.5745;0.1451;1.0000
2025-11-12T16:35:00.0/2025-11-12T16:36:00.0;15.3448;11.7876;9.8929;1.8947;14.9406;3.8111;0.1242;3.6869;0.1876;1.0000
2025-11-12T16:36:00.0/2025-11-12T16:37:00.0;15.2988;11.7463;9.8536;1.8927;14.9260;3.9502;0.1518;3.7984;0.2299;1.0000
2025-11-12T16:37:00.0/2025-11-12T16:38:00.0;15.2526;11.7048;9.8141;1.8907;14.9112;4.0882;0.1792;3.9090;0.2722;1.0000
2025-11-12T16:38:00.0/2025-11-12T16:39:00.0;15.2062;11.6632;9.7745;1.8887;14.8963;4.2250;0.2063;4.0187;0.3144;1.0000
2025-11-12T16:39:00.0/2025-11-12T16:40:00.0;15.1597;11.6214;9.7347;1.8867;14.8813;4.3607;0.2332;4.1275;0.3565;1.0000
2025-11-12T16:40:00.0/2025-11-12T16:41:00.0;15.1129;11.5795;9.6948;1.8846;14.8662;4.4953;0.2599;4.2354;0.3985;1.0000
2025-11-12T16:41:00.0/2025-11-12T16:42:00.0;15.0660;11.5374;9.6548;1.8825;14.8509;4.6287;0.2863;4.3424;0.4404;1.0000
2025-11-12T16:42:00.0/2025-11-12T16:43:00.0;15.0189;11.4951;9.6147;1.8804;14.8356;4.7610;0.3126;4.4484;0.4823;1.0000
2025-11-12T16:43:00.0/2025-11-12T16:44:00.0;14.9715;11.4527;9.5744;1.8783;14.8201;4.8921;0.3385;4.5535;0.5240;1.0000
2025-11-12T16:44:00.0/2025-11-12T16:45:00.0;14.9241;11.4101;9.5339;1.8762;14.8044;5.0220;0.3643;4.6577;0.5657;1.0000
2025-11-12T16:45:00.0/2025-11-12T16:46:00.0;14.8764;11.3674;9.4934;1.8741;14.7887;5.1507;0.3898;4.7609;0.6072;1.0000
2025-11-12T16:46:00.0/2025-11-12T16:47:00.0;14.8286;11.3246;9.4527;1.8719;14.7728;5.2756;0.4296;4.8459;0.6714;1.0000
2025-11-12T16:47:00.0/2025-11-12T16:48:00.0;14.7805;11.2816;9.4118;1.8697;14.7568;5.3856;0.5416;4.8440;0.8491;1.0000
2025-11-12T16:48:00.0/2025-11-12T16:49:00.0;14.7323;11.2384;9.3709;1.8675;14.7406;5.4945;0.6525;4.8420;1.0264;1.0000
2025-11-12T16:49:00.0/2025-11-12T16:50:00.0;14.6839;11.1951;9.3298;1.8653;14.7244;5.6024;0.7625;4.8399;1.2033;1.0000
2025-11-12T16:50:00.0/2025-11-12T16:51:00.0;14.6354;11.1516;9.2885;1.8631;14.7079;5.7091;0.8714;4.8377;1.3798;1.0000
2025-11-12T16:51:00.0/2025-11-12T16:52:00.0;14.5866;11.1081;9.2473;1.8608;14.6915;5.8149;0.9793;4.8356;1.5559;1.0000
2025-11-12T16:52:00.0/2025-11-12T16:53:00.0;14.5377;11.0645;9.2059;1.8586;14.6750;5.9196;1.0862;4.8333;1.7316;1.0000
2025-11-12T16:53:00.0/2025-11-12T16:54:00.0;14.4886;11.0207;9.1643;1.8563;14.6583;6.0232;1.1922;4.8310;1.9068;1.0000
2025-11-12T16:54:00.0/2025-11-12T16:55:00.0;14.4394;10.9767;9.1227;1.8540;14.6414;6.1257;1.2970;4.8287;2.0817;1.0000
2025-11-12T16:55:00.0/2025-11-12T16:56:00.0;14.3899;10.9327;9.0809;1.8517;14.6245;6.2271;1.4009;4.8262;2.2561;1.0000
2025-11-12T16:56:00.0/2025-11-12T16:57:00.0;14.3403;10.8885;9.0390;1.8494;14.6074;6.3274;1.5037;4.8237;2.4301;1.0000
2025-11-12T16:57:00.0/2025-11-12T16:58:00.0;14.2905;10.8441;8.9970;1.8471;14.5901;6.4267;1.6055;4.8212;2.6036;1.0000
2025-11-12T16:58:00.0/2025-11-12T16:59:00.0;14.2406;10.7996;8.9549;1.8447;14.5728;6.5248;1.7063;4.8185;2.7767;1.0000
2025-11-12T16:59:00.0/2025-11-12T17:00:00.0;14.1905;10.7550;8.9127;1.8423;14.5552;6.6218;1.8060;4.8158;2.9493;1.0000
2025-11-12T17:00:00.0/2025-11-12T17:01:00.0;14.1402;10.7102;8.8703;1.8399;14.5376;6.7177;1.9046;4.8130;3.1215;1.0000
2025-11-12T17:01:00.0/2025-11-12T17:02:00.0;14.0897;10.6653;8.8278;1.8375;14.5198;6.7563;1.9627;4.7936;3.2282;1.0000
2025-11-12T17:02:00.0/2025-11-12T17:03:00.0;14.0391;10.6202;8.7852;1.8350;14.5018;6.5149;1.8234;4.6915;3.0099;1.0000
2025-11-12T17:03:00.0/2025-11-12T17:04:00.0;13.9883;10.5751;8.7425;1.8326;14.4837;6.2752;1.6854;4.5898;2.7922;1.0000
2025-11-12T17:04:00.0/2025-11-12T17:05:00.0;13.9374;10.5297;8.6997;1.8301;14.4654;6.0373;1.5486;4.4887;2.5749;1.0000
2025-11-12T17:05:00.0/2025-11-12T17:06:00.0;13.8863;10.4843;8.6567;1.8276;14.4470;5.8011;1.4130;4.3881;2.3581;1.0000
2025-11-12T17:06:00.0/2025-11-12T17:07:00.0;13.8350;10.4387;8.6137;1.8250;14.4285;5.5666;1.2787;4.2879;2.1419;1.0000
2025-11-12T17:07:00.0/2025-11-12T17:08:00.0;13.7836;10.3930;8.5705;1.8225;14.4098;5.3340;1.1457;4.1883;1.9262;1.0000
2025-11-12T17:08:00.0/2025-11-12T17:09:00.0;13.7320;10.3472;8.5273;1.8199;14.3909;5.1030;1.0139;4.0892;1.7110;1.0000
2025-11-12T17:09:00.0/2025-11-12T17:10:00.0;13.6802;10.3012;8.4839;1.8173;14.3719;4.8739;0.8833;3.9906;1.4964;1.0000
2025-11-12T17:10:00.0/2025-11-12T17:11:00.0;13.6283;10.2551;8.4404;1.8147;14.3527;4.6465;0.7541;3.8924;1.2823;1.0000
2025-11-12T17:11:00.0/2025-11-12T17:12:00.0;13.5762;10.2089;8.3969;1.8120;14.3334;4.4210;0.6261;3.7948;1.0688;1.0000
2025-11-12T17:12:00.0/2025-11-12T17:13:00.0;13.5240;10.1626;8.3532;1.8094;14.3139;4.1972;0.4994;3.6978;0.8558;1.0000
2025-11-12T17:13:00.0/2025-11-12T17:14:00.0;13.4716;10.1161;8.3094;1.8067;14.2942;3.9753;0.3740;3.6012;0.6434;1.0000
2025-11-12T17:14:00.0/2025-11-12T17:15:00.0;13.4191;10.0695;8.2655;1.8040;14.2744;3.7551;0.2499;3.5052;0.4316;1.0000
2025-11-12T17:15:00.0/2025-11-12T17:16:00.0;13.3664;10.0228;8.2216;1.8013;14.2544;3.5368;0.1271;3.4097;0.2204;1.0000
2025-11-12T17:16:00.0/2025-11-12T17:17:00.0;13.3136;9.9760;8.1775;1.7985;14.2343;3.3496;0.0255;3.3240;0.0444;1.0000
2025-11-12T17:17:00.0/2025-11-12T17:18:00.0;13.2606;9.9290;8.1333;1.7957;14.2140;3.3093;0.0241;3.2851;0.0422;1.0000
2025-11-12T17:18:00.0/2025-11-12T17:19:00.0;13.2074;9.8820;8.0890;1.7929;14.1935;3.2692;0.0227;3.2464;0.0399;1.0000
2025-11-12T17:19:00.0/2025-11-12T17:20:00.0;13.1541;9.8348;8.0447;1.7901;14.1729;3.2293;0.0214;3.2079;0.0376;1.0000
2025-11-12T17:20:00.0/2025-11-12T17:21:00.0;13.1007;9.7875;8.0002;1.7873;14.1521;3.1895;0.0200;3.1695;0.0354;1.0000
2025-11-12T17:21:00.0/2025-11-12T17:22:00.0;13.0471;9.7401;7.9557;1.7844;14.1311;3.1500;0.0186;3.1314;0.0331;1.0000
2025-11-12T17:22:00.0/2025-11-12T17:23:00.0;12.9934;9.6925;7.9111;1.7815;14.1099;3.1107;0.0173;3.0934;0.0309;1.0000
2025-11-12T17:23:00.0/2025-11-12T17:24:00.0;12.9395;9.6449;7.8663;1.7786;14.0886;3.0716;0.0160;3.0556;0.0286;1.0000
2025-11-12T17:24:00.0/2025-11-12T17:25:00.0;12.8855;9.5972;7.8215;1.7756;14.0671;3.0327;0.0147;3.0180;0.0264;1.0000
2025-11-12T17:25:00.0/2025-11-12T17:26:00.0;12.8313;9.5493;7.7766;1.7727;14.0454;2.9940;0.0134;2.9806;0.0242;1.0000
2025-11-12T17:26:00.0/2025-11-12T17:27:00.0;12.7770;9.5013;7.7317;1.7697;14.0235;2.9554;0.0121;2.9433;0.0220;1.0000
2025-11-12T17:27:00.0/2025-11-12T17:28:00.0;12.7225;9.4532;7.6866;1.7666;14.0014;2.9171;0.0108;2.9063;0.0198;1.0000
2025-11-12T17:28:00.0/2025-11-12T17:29:00.0;12.6679;9.4051;7.6415;1.7636;13.9792;2.8790;0.0096;2.8694;0.0176;1.0000
2025-11-12T17:29:00.0/2025-11-12T17:30:00.0;12.6132;9.3568;7.5962;1.7605;13.9568;2.8411;0.0084;2.8328;0.0154;1.0000
2025-11-12T17:30:00.0/2025-11-12T17:31:00.0;12.5583;9.3084;7.5509;1.7574;13.9342;2.8034;0.0071;2.7963;0.0132;1.0000
2025-11-12T17:31:00.0/2025-11-12T17:32:00.0;12.5034;9.2599;7.5056;1.7543;13.9114;2.7801;0.0069;2.7733;0.0127;1.0000
2025-11-12T17:32:00.0/2025-11-12T17:33:00.0;12.4482;9.2113;7.4601;1.7512;13.8884;2.8275;0.0113;2.8162;0.0210;1.0000
2025-11-12T17:33:00.0/2025-11-12T17:34:00.0;12.3929;9.1626;7.4146;1.7480;13.8652;2.8741;0.0157;2.8585;0.0293;1.0000
2025-11-12T17:34:00.0/2025-11-12T17:35:00.0;12.3375;9.1138;7.3690;1.7448;13.8418;2.9201;0.0200;2.9001;0.0375;1.0000
2025-11-12T17:35:00.0/2025-11-12T17:36:00.0;12.2820;9.0649;7.3233;1.7415;13.8182;2.9653;0.0242;2.9411;0.0457;1.0000
2025-11-12T17:36:00.0/2025-11-12T17:37:00.0;12.2263;9.0159;7.2776;1.7383;13.7945;3.0099;0.0284;2.9815;0.0539;1.0000
2025-11-12T17:37:00.0/2025-11-12T17:38:00.0;12.1705;8.9668;7.2318;1.7350;13.7705;3.0538;0.0326;3.0212;0.0620;1.0000
2025-11-12T17:38:00.0/2025-11-12T17:39:00.0;12.1146;8.9176;7.1859;1.7317;13.7463;3.0970;0.0367;3.0603;0.0702;1.0000
2025-11-12T17:39:00.0/2025-11-12T17:40:00.0;12.0585;8.8683;7.1400;1.7283;13.7220;3.1395;0.0407;3.0988;0.0783;1.0000
2025-11-12T17:40:00.0/2025-11-12T17:41:00.0;12.0023;8.8189;7.0940;1.7250;13.6974;3.1813;0.0447;3.1366;0.0863;1.0000
2025-11-12T17:41:00.0/2025-11-12T17:42:00.0;11.9460;8.7695;7.0479;1.7216;13.6726;3.2224;0.0486;3.1738;0.0943;1.0000
2025-11-12T17:42:00.0/2025-11-12T17:43:00.0;11.8896;8.7199;7.0018;1.7181;13.6476;3.2628;0.0525;3.2103;0.1023;1.0000
2025-11-12T17:43:00.0/2025-11-12T17:44:00.0;11.8330;8.6703;6.9556;1.7147;13.6224;3.3026;0.0563;3.2462;0.1103;1.0000
2025-11-12T17:44:00.0/2025-11-12T17:45:00.0;11.7763;8.6206;6.9094;1.7112;13.5970;3.3416;0.0601;3.2815;0.1182;1.0000
2025-11-12T17:45:00.0/2025-11-12T17:46:00.0;11.7195;8.5708;6.8631;1.7077;13.5713;3.3799;0.0638;3.3161;0.1261;1.0000
2025-11-12T17:46:00.0/2025-11-12T17:47:00.0;11.6626;8.5209;6.8167;1.7041;13.5455;3.3931;0.0660;3.3271;0.1312;1.0000
2025-11-12T17:47:00.0/2025-11-12T17:48:00.0;11.6055;8.4709;6.7703;1.7006;13.5194;3.2845;0.0612;3.2234;0.1221;1.0000
2025-11-12T17:48:00.0/2025-11-12T17:49:00.0;11.5484;8.4208;6.7239;1.6970;13.4931;3.1770;0.0564;3.1207;0.1131;1.0000
2025-11-12T17:49:00.0/2025-11-12T17:50:00.0;11.4911;8.3707;6.6773;1.6933;13.4666;3.0705;0.0516;3.0189;0.1041;1.0000
2025-11-12T17:50:00.0/2025-11-12T17:51:00.0;11.4337;8.3204;6.6308;1.6897;13.4398;2.9651;0.0469;2.9181;0.0952;1.0000
2025-11-12T17:51:00.0/2025-11-12T17:52:00.0;11.3762;8.2701;6.5842;1.6860;13.4128;2.8606;0.0423;2.8183;0.0862;1.0000
2025-11-12T17:52:00.0/2025-11-12T17:53:00.0;11.3185;8.2198;6.5375;1.6822;13.3856;2.7572;0.0378;2.7194;0.0774;1.0000
2025-11-12T17:53:00.0/2025-11-12T17:54:00.0;11.2608;8.1693;6.4908;1.6785;13.3582;2.6548;0.0333;2.6215;0.0685;1.0000
2025-11-12T17:54:00.0/2025-11-12T17:55:00.0;11.2029;8.1188;6.4441;1.6747;13.3305;2.5535;0.0289;2.5246;0.0597;1.0000
2025-11-12T17:55:00.0/2025-11-12T17:56:00.0;11.1450;8.0682;6.3973;1.6708;13.3026;2.4531;0.0245;2.4286;0.0509;1.0000
2025-11-12T17:56:00.0/2025-11-12T17:57:00.0;11.0869;8.0175;6.3505;1.6670;13.2744;2.3538;0.0202;2.3337;0.0422;1.0000
2025-11-12T17:57:00.0/2025-11-12T17:58:00.0;11.0287;7.9668;6.3037;1.6631;13.2460;2.2556;0.0159;2.2397;0.0334;1.0000
2025-11-12T17:58:00.0/2025-11-12T17:59:00.0;10.9704;7.9160;6.2568;1.6592;13.2173;2.1584;0.0117;2.1467;0.0248;1.0000
2025-11-12T17:59:00.0/2025-11-12T18:00:00.0;10.9120;7.8651;6.2099;1.6552;13.1884;2.0622;0.0076;2.0546;0.0161;1.0000
2025-11-12T18:00:00.0/2025-11-12T18:01:00.0;10.8535;7.8140;6.1629;1.6510;13.1593;1.9671;0.0035;1.9636;0.0075;1.0000
2025-11-12T18:01:00.0/2025-11-12T18:02:00.0;10.7949;7.7626;6.1160;1.6467;13.1299;1.9100;0.0041;1.9059;0.0088;1.0000
2025-11-12T18:02:00.0/2025-11-12T18:03:00.0;10.7362;7.7113;6.0690;1.6423;13.1003;2.0377;0.0274;2.0103;0.0592;1.0000
2025-11-12T18:03:00.0/2025-11-12T18:04:00.0;10.6773;7.6598;6.0219;1.6379;13.0704;2.1635;0.0504;2.1131;0.1093;1.0000
2025-11-12T18:04:00.0/2025-11-12T18:05:00.0;10.6184;7.6083;5.9749;1.6335;13.0402;2.2874;0.0730;2.2144;0.1593;1.0000
2025-11-12T18:05:00.0/2025-11-12T18:06:00.0;10.5594;7.5568;5.9278;1.6290;13.0098;2.4094;0.0952;2.3142;0.2089;1.0000
2025-11-12T18:06:00.0/2025-11-12T18:07:00.0;10.5003;7.5052;5.8808;1.6245;12.9792;2.5295;0.1171;2.4124;0.2584;1.0000
2025-11-12T18:07:00.0/2025-11-12T18:08:00.0;10.4411;7.4536;5.8337;1.6199;12.9482;2.6477;0.1386;2.5091;0.3076;1.0000
2025-11-12T18:08:00.0/2025-11-12T18:09:00.0;10.3818;7.4019;5.7865;1.6154;12.9171;2.7640;0.1597;2.6043;0.3565;1.0000
2025-11-12T18:09:00.0/2025-11-12T18:10:00.0;10.3223;7.3502;5.7394;1.6108;12.8856;2.8784;0.1805;2.6980;0.4052;1.0000
2025-11-12T18:10:00.0/2025-11-12T18:11:00.0;10.2628;7.2984;5.6923;1.6061;12.8539;2.9910;0.2009;2.7901;0.4537;1.0000
2025-11-12T18:11:00.0/2025-11-12T18:12:00.0;10.2033;7.2466;5.6451;1.6015;12.8219;3.1016;0.2210;2.8806;0.5019;1.0000
2025-11-12T18:12:00.0/2025-11-12T18:13:00.0;10.1436;7.1948;5.5980;1.5968;12.7896;3.2103;0.2407;2.9697;0.5498;1.0000
2025-11-12T18:13:00.0/2025-11-12T18:14:00.0;10.0838;7.1429;5.5508;1.5920;12.7570;3.3171;0.2600;3.0571;0.5975;1.0000
2025-11-12T18:14:00.0/2025-11-12T18:15:00.0;10.0239;7.0909;5.5037;1.5873;12.7242;3.4220;0.2789;3.1431;0.6449;1.0000
2025-11-12T18:15:00.0/2025-11-12T18:16:00.0;9.9640;7.0390;5.4565;1.5825;12.6910;3.5250;0.2975;3.2275;0.6920;1.0000
2025-11-12T18:16:00.0/2025-11-12T18:17:00.0;9.9039;6.9870;5.4093;1.5776;12.6576;3.6003;0.3098;3.2905;0.7249;1.0000
2025-11-12T18:17:00.0/2025-11-12T18:18:00.0;9.8438;6.9349;5.3622;1.5728;12.6239;3.5460;0.2921;3.2539;0.6877;1.0000
